Id;Tipo Muert.;Provincia;Canton;Area del Hecho;Lugar;Tipo Lugar;Fecha InfracciÛn;Hora Infraccion;Arma;Tipo Arma;Probable Causa M.;Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anos;Mes
820;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/23;03:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;HOMBRE;INDIGENA            ;NO DETERMINADO;NO DETERMINADO;2023;febrero
821;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;VIA PUBLICA;PUBLICO;19/2/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
822;ASESINATO;GUAYAS;BALZAR;URBANO;VIA PUBLICA;PUBLICO;19/2/23;18:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
823;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/2/23;19:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;BLANCO/A;CASADO;ECUADOR;2023;febrero
824;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/2/23;17:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;febrero
825;ASESINATO;MANABI;PORTOVIEJO;URBANO;CASA/VILLA;PRIVADO;19/2/23;10:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;HOMBRE;MONTUBIO/A;SOLTERO;ECUADOR;2023;febrero
826;ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;19/2/23;21:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
827;ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;19/2/23;21:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
828;ASESINATO;GUAYAS;PEDRO CARBO;RURAL;VIA PUBLICA;PUBLICO;19/2/23;12:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
829;ASESINATO;GUAYAS;BALZAR;RURAL;CASA/VILLA;PRIVADO;20/2/23;09:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
830;ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;20/2/23;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
831;ASESINATO;EL ORO;ARENILLAS;RURAL;FINCA;PRIVADO;19/2/23;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
832;ASESINATO;EL ORO;ARENILLAS;RURAL;FINCA;PRIVADO;19/2/23;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
833;ASESINATO;GUAYAS;SALITRE;URBANO;VIA PUBLICA;PUBLICO;20/2/23;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
834;ASESINATO;MANABI;24 DE MAYO;RURAL;VIA PUBLICA;PUBLICO;20/2/23;19:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
835;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/2/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
836;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/23;23:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
837;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/23;18:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;febrero
838;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/23;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
839;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/23;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
840;FEMICIDIO;GUAYAS;DURAN;URBANO;CASA/VILLA;PRIVADO;21/2/23;03:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;60;MUJER;MONTUBIO/A;SOLTERO;ECUADOR;2023;febrero
841;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;21/2/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero
842;ASESINATO;GUAYAS;SAMBORONDON;URBANO;VIA PUBLICA;PUBLICO;20/2/23;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;MONTUBIO/A;SOLTERO;ECUADOR;2023;febrero
843;ASESINATO;ESMERALDAS;MUISNE;RURAL;FINCA;PRIVADO;21/2/23;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
844;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;20/2/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;febrero
845;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;20/2/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;AFRO;NO DETERMINADO;ECUADOR;2023;febrero
846;ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;RIO;PUBLICO;21/2/23;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
847;SICARIATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;21/2/23;19:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
848;ASESINATO;EL ORO;EL GUABO;RURAL;VIA PUBLICA;PUBLICO;21/2/23;01:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero
849;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PLAYA;PUBLICO;15/2/23;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;OTROS;2023;febrero
850;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;21/2/23;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;MUJER;AFRO;SOLTERO;ECUADOR;2023;febrero
851;HOMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;19/2/23;02:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;30;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
852;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;22/2/23;00:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero
853;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/2/23;17:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
854;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/2/23;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
855;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/2/23;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
856;ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;21/2/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;60;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero
857;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/2/23;00:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
858;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;21/2/23;18:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
859;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/2/23;02:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
860;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/2/23;02:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
861;ASESINATO;MANABI;MANTA;URBANO;CANCHAS DE USO MULTIPLE;PUBLICO;22/2/23;11:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;HOMBRE;MESTIZO/A;SOLTERO;COLOMBIA;2023;febrero
862;ASESINATO;SANTA ELENA;SANTA ELENA;URBANO;VIA PUBLICA;PUBLICO;22/2/23;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
863;ASESINATO;EL ORO;SANTA ROSA;RURAL;HACIENDAS;PRIVADO;21/2/23;16:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
864;ASESINATO;EL ORO;SANTA ROSA;RURAL;HACIENDAS;PRIVADO;21/2/23;16:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
865;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;22/2/23;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
866;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;22/2/23;19:29;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
867;ASESINATO;GUAYAS;DURAN;URBANO;VIA PUBLICA;PUBLICO;22/2/23;12:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;febrero
868;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/2/23;14:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;2023;febrero
869;ASESINATO;GUAYAS;NARANJAL;RURAL;VIA PUBLICA;PUBLICO;21/2/23;18:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;6;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
870;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;21/2/23;23:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;52;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
871;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;22/2/23;04:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
872;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;19/2/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
873;FEMICIDIO;BOLIVAR;CALUMA;RURAL;CASA/VILLA;PRIVADO;22/2/23;02:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;41;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;febrero
874;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/2/23;17:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;febrero
875;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/2/23;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero
876;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;VIA PUBLICA;PUBLICO;22/2/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
877;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;22/2/23;19:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
878;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;VIA PUBLICA;PUBLICO;23/2/23;01:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;HOMBRE;AFRO;NO DETERMINADO;NO DETERMINADO;2023;febrero
879;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/2/23;04:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
880;ASESINATO;MANABI;BOLIVAR;RURAL;VIA PUBLICA;PUBLICO;23/2/23;06:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
881;ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;23/2/23;21:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero
882;ASESINATO;CA—AR;LA TRONCAL;URBANO;CASA/VILLA;PRIVADO;23/2/23;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
883;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;23/2/23;20:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
884;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/2/23;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;57;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
885;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;23/2/23;22:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
886;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;23/2/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
887;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;23/2/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
888;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;23/2/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
889;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;23/2/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
890;ASESINATO;ESMERALDAS;SAN LORENZO;URBANO;VIA PUBLICA;PUBLICO;22/2/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;AFRO;DIVORCIADO;ECUADOR;2023;febrero
891;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/2/23;11:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
892;HOMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;18/2/23;04:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;HOMBRE;INDIGENA            ;SOLTERO;ECUADOR;2023;febrero
893;ASESINATO;GUAYAS;DURAN;URBANO;INTERIOR DE VEHICULO PARTICULAR;PRIVADO;24/2/23;18:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
894;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/2/23;22:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;26;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
895;ASESINATO;GUAYAS;GUAYAQUIL;RURAL;VIA PUBLICA;PUBLICO;24/2/23;18:20;ARMA DE FUEGO;PISTOLA             ;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
896;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/2/23;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;65;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
897;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/2/23;04:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;febrero
898;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;24/2/23;08:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
899;ASESINATO;MANABI;TOSAGUA;RURAL;NIGHT CLUBS;PRIVADO;24/2/23;23:55;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;febrero
900;FEMICIDIO;AZUAY;CUENCA;URBANO;CASA/VILLA;PRIVADO;21/2/23;02:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;47;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
901;ASESINATO;MANABI;SAN VICENTE;RURAL;VIA PUBLICA;PUBLICO;25/2/23;07:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
902;ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;25/2/23;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
903;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/2/23;16:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;febrero
904;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/2/23;17:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;febrero
905;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/2/23;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;HOMBRE;NO DETERMINADO;NO DETERMINADO;VENEZUELA;2023;febrero
906;FEMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;25/2/23;14:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
907;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;25/2/23;21:58;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;63;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
908;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/2/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;febrero
909;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/2/23;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;febrero
910;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;25/2/23;18:10;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;febrero
911;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;25/2/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;VIUDO;ECUADOR;2023;febrero
912;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;25/2/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
913;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/2/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
914;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;25/2/23;23:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero
915;ASESINATO;GUAYAS;ISIDRO AYORA;RURAL;CASA/VILLA;PRIVADO;26/2/23;00:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero
916;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CANCHAS DE USO MULTIPLE;PUBLICO;26/2/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;febrero
917;ASESINATO;CA—AR;LA TRONCAL;URBANO;CASA/VILLA;PRIVADO;25/2/23;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
918;ASESINATO;MANABI;PORTOVIEJO;URBANO;CASA/VILLA;PRIVADO;25/2/23;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
919;ASESINATO;GUAYAS;MILAGRO;URBANO;CASA/VILLA;PRIVADO;25/2/23;23:05;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;45;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
920;ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;25/2/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
921;ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;25/2/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
922;ASESINATO;CA—AR;LA TRONCAL;URBANO;CASA/VILLA;PRIVADO;25/2/23;23:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
923;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;25/2/23;22:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero
924;ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;26/2/23;01:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MULATO/A;NO DETERMINADO;OTROS;2023;febrero
